name,symbol,id,percentageChangeMtdUsd,percentageChangeYtdUsd,athTimestamp,percentageDownFromAth,breakevenMultiple,cycleLowTimestamp,percentageUpFromCycleLow,volatility30d,volatility90d,circulatingSupply,priceUsd,currentMarketcap
Hiveterminal Token,HVN,d367a945-42f9-4ab2-be51-50f2c6673cfc,-30.94689954,93.78715206,1515873600.0,98.57649389,70.24908381,1582272000.0,5829465.29,1.983008311,2.70487829,500000000.0,0.00558803,2794014.912
PotCoin,POT,5561f300-b458-4e0a-be3c-119b3589d98a,-20.84006785,13.32542253,1514718000.0,97.65821853,42.7025327,1584061200.0,210.268856,0.94873896,1.222889901,226442150.6,0.012294711,2784040.865
Bloom,BLT,2d1c0e2d-3b69-483b-b96a-1f05851a66d1,-31.5928307,36.08603002,1526126400.0,94.994682,19.97875061,1584064800.0,592.7984268,1.323947594,1.239253098,56642696.52,0.04894356,2772295.19
0xBitcoin,0xBTC,8717cbf1-806b-4538-a07c-3719b31194fa,-17.4575598,-58.39130894,1621134000.0,68.5752258,3.182202658,1626778800.0,18.28959073,0.660568181,1.941522098,5736550.0,0.47741925,2738739.4
Portion,PRT,f279148b-a055-4988-9193-9dbc2e86589f,-7.843264708,-90.43922763,1615784400.0,94.78576658,19.17827455,1626750000.0,9.864738014,1.180383633,1.69587538,218358829.8,0.012471802,2723328.165
Stealth,XST,aa27a42c-cefa-4d6f-93a5-ef1f549595bf,-30.05510635,-35.11882795,1515063600.0,95.94250971,24.64577679,1584061200.0,231.4573553,0.860631751,1.323346095,38687361.95,0.069516262,2689400.773
OneLedger,OLT,de87e2e5-a2b3-451e-9b97-20fa4c238956,-34.12451089,34.62662384,1617958800.0,84.52077397,6.460271322,1626818400.0,14.1121341,1.389866381,2.124730557,454443187.7,0.005890084,2676708.372
OpenST,OST,4b65bd6e-d112-4af3-b44f-2661a65adf48,-41.23874015,-76.10722044,1515628800.0,99.72953256,369.7302673,1626818400.0,19.81815325,1.724651757,1.885957823,763665268.9,0.003467568,2648060.878
Fuse,FUSE,8c59bca2-7d12-4098-8112-db270328c4cb,-40.2396661,-59.53883696,1622109600.0,60.16113844,2.510111888,1626876000.0,4.474226025,1.239670985,1.079086433,55045523.24,0.047832084,2632942.106
EOSDT,EOSDT,2b16a59f-65ae-49c8-8784-0b984b9d1e88,-2.998259878,-2.269383944,1606190400.0,2.743233228,1.028206091,1625839200.0,27.63992908,0.47631688,0.82837009,2642505.293,0.970019397,2563281.39
YOU COIN,YOU,1836a1d7-82a7-465b-a18f-ffdf609aff06,-24.20846895,-7.529928865,1526443200.0,98.69560152,76.66368937,1544176800.0,31.13348282,1.058285509,1.464897847,556120198.4,0.004577092,2541642.67
BlackCoin,BLK,f262415d-a93c-44a3-b6a8-1ba046fa3ce0,-26.38530528,8.147597112,1515286800.0,96.60535853,29.45819195,1572606000.0,710.5363955,1.030274086,2.118074705,60789169.85,0.040995011,2492052.703
aXpire,AXPR,031dbe31-f5ba-4067-a5cd-27790d616d26,-40.58555711,99.28637605,1524607200.0,89.7350271,9.741866925,1584061200.0,526.141283,1.735176225,2.713247168,279674001.4,0.008764342,2451158.489
SyncFab,MFG,24a036a0-3ff9-4879-88d3-aeb0f404f1af,-10.90754119,-38.20781214,1618387200.0,90.57860953,10.61414452,1624741200.0,6.855773686,1.139514704,1.485682168,304591150.6,0.007999216,2436490.443
Digitex Futures,DGTX,3bc52f50-29e5-4de1-a945-bf437bd6743e,-36.60206476,-75.47266901,1554919200.0,98.20956723,55.8524183,1626807600.0,14.22320952,1.239553692,1.51448922,931035715.0,0.002538845,2376719.718
Open Platform,OPEN,2adb9dad-75f2-4d8b-a478-1ced6f7f5a8a,-12.09074207,136.4461862,1620608400.0,92.71869291,13.73379789,1626786000.0,16.37147544,1.894343321,4.586378275,1061610422.0,0.002232119,2369640.812
APYSwap Token,APYS,19694871-6504-4033-891f-bb7ca508a790,-0.209589007,-90.56618498,1617778800.0,95.99093512,24.94347263,1626429600.0,21.29942165,2.154702638,1.807701445,16422465.0,0.143017847,2348705.584
Essentia,ESS,f08921ba-7838-4382-857b-13d6ec9c2ba1,-22.90843456,654.3198091,1530885600.0,96.82264529,31.47272154,1584457200.0,5185.0,1.080435044,1.944407008,1419218032.0,0.0016387,2325672.589
ContentBox,BOX,b6b8f589-f986-4024-9f8e-d57483b39fd9,-12.55083229,21.85847453,1531818000.0,97.73352474,44.12137284,1609315200.0,55.0141355,1.387132316,1.968609916,1718736327.0,0.001344458,2310768.618
World Token,WORLD,e204c28a-f665-4fae-b554-e4c65a7987eb,-37.53809442,-84.59674982,1612281600.0,90.37289131,10.38733468,1626782400.0,20.00387008,0.681892357,1.941387252,90654613.19,0.025274198,2291222.651
YGGDRASH,YEED,4cb98837-a51a-4152-aefc-3af27845469b,-34.89368125,283.4111111,1612807200.0,91.88094118,12.31669855,1613347200.0,55.43243243,1.631162139,2.549003504,6561014608.0,0.00034507,2264009.311
Omni,OMNI,a3cc5251-5da3-4bf3-9833-21312450eca6,53.10239234,0.220815684,1515333600.0,97.05189447,33.92008833,1579381200.0,922.4739613,1.593004057,1.748530486,562924.3269,3.9998,2251584.723
HempCoin,THC,79f0673b-7ac1-4bd3-b1f0-180056371695,-29.49676097,45.13786765,1515632400.0,98.90644341,91.44474163,1611237600.0,220.1725806,1.013100615,1.831371457,262604245.3,0.008512283,2235361.707
OKCash,OK,d3dda9c2-2974-47bb-9f1a-237f9ef58720,-9.429207347,-18.95962504,1505203200.0,96.78364651,31.09110994,1543140000.0,134.4819645,0.916508314,1.292423353,82255904.62,0.027132774,2231830.86
Centaur,CNTR,bbe22f4f-da0a-4d21-a2df-6bbe8b64886d,-40.87745232,-91.74597151,1619470800.0,92.34633935,13.0656433,1626868800.0,0.0,1.243609473,1.728544306,1666208333.0,0.001328521,2213593.299
MASQ,MASQ,1498b897-932e-40de-aefd-c771ba12ce5e,-32.5128688,-63.9342811,1618380000.0,73.03592021,3.708637594,1626786000.0,10.19635768,1.210533769,1.106220865,20121886.29,0.108582062,2184875.904
Cryptaur,CPT,5786c504-e885-4fc2-b424-3c358104e344,-7.210522503,53.10130107,1528750800.0,97.33583008,37.53514341,1608566400.0,236.4060682,1.512012848,2.097837377,13485673471.0,0.000157504,2124040.892
ILCOIN,ILC,f523adfd-2bcc-439a-93a0-242b2462230c,-27.61993742,-72.02967945,1587466800.0,98.9434177,94.64478081,1626750000.0,9.292842313,1.242162611,1.001156944,724112487.4,0.002850016,2062546.614
Origo,OGO,0677a47d-6f08-4541-a312-ff343feedc22,-7.705979006,-24.88951682,1562634000.0,97.96401627,49.11630612,1584061200.0,18.75562545,1.712922895,2.001137283,440516789.1,0.004671111,2057703.005
Seen,SEEN,bb30efb4-247c-4bae-b0bd-bcc3dc6b80a7,9.321623942,-77.14865168,1615723200.0,86.50468839,7.409980806,1624370400.0,33.56219045,2.456915402,2.232237335,704772.0008,2.909844368,2050776.837
DMM: Governance,DMG,d5fa7a04-ac8a-4eaa-826e-02538625b817,3.884101449,-85.00859667,1612555200.0,92.57414771,13.46646769,1624744800.0,8.557222175,0.996911514,5.178298513,50171666.63,0.040396022,2026735.759
Experty,EXY,c349dfaa-7761-499e-89b6-18bc076c4c64,0.31836186,100.8636373,1618333200.0,62.97769101,2.701074102,1624320000.0,494.3016577,19.64031522,10.13547818,27088352.1,0.071892161,1944364.085
Faceter,FACE,59ad62b4-1fd7-44b6-9cd5-61245d3cc132,-31.68941918,355.8132057,1527274800.0,86.85180145,7.605604648,1611176400.0,870.0984642,2.614482591,2.516060129,470477311.2,0.004108866,1933128.342
Fractal,FCL,5f1b6ce6-99bf-4bf3-a251-d8f79c5ee387,-32.32977909,-87.6943027,1620806400.0,90.85988629,10.94078293,1626782400.0,11.13602332,1.059567791,1.578141683,16595270.91,0.115773999,1921300.878
Shadows,DOWS,34dd572e-564c-4be2-940d-9bcd7f584b9c,-48.30517048,-95.35373106,1616605200.0,96.55895862,29.06096992,1626760800.0,15.51839022,1.245326334,2.065342396,17925000.0,0.10648804,1908798.119
Skrumble Network,SKM,3c16dc70-79b1-40bd-b19d-b9472412513e,-10.6205576,0.350111989,1562688000.0,90.05802999,10.0583687,1584061200.0,113.4572906,1.005127996,1.40385303,1021680996.0,0.00176116,1799343.399
Pinkcoin,PINK,e95e9a8c-6c58-480f-9743-c8e0a3b5b60f,-28.05336978,45.03481144,1515337200.0,96.58291212,29.26468491,1584356400.0,407.1869751,1.284549544,1.572966024,429244471.8,0.004115414,1768149.066
Content Neutrality Network,CNN,c0faedc3-5802-49d7-8cfe-aee3e3451ec4,-13.3646968,109.5902417,1539979200.0,91.95392441,12.42841916,1608760800.0,165.678148,1.764563268,2.422908736,39035223816.0,4.52e-05,1764529.911
Crown,CRW,f40d81a7-e6ef-41ff-b044-3d006fa51061,13.16113494,-20.46967078,1515474000.0,98.86935899,88.44540339,1592114400.0,165.5676569,1.458247709,1.390277188,27648358.34,0.063521283,1756259.206
Datum,DAT,7c8876cc-4fea-4b9c-a822-420f1cd38f60,-22.61327851,151.94437,1515290400.0,99.67710628,309.6994245,1584352800.0,197.7702899,2.893641013,6.485827199,1457966673.0,0.001182219,1723636.266
BitCapitalVendor,BCV,174532e8-9168-4a71-a57e-333833e319b9,-11.87885992,2.702111274,1569294000.0,97.34761399,37.70190291,1608915600.0,21.06232778,1.324734241,1.341016526,1021199995.0,0.001672245,1707696.571
Cappasity,CAPP,c1f0e0dc-7965-44d2-b446-aeb3a46328fe,-20.66594063,300.4451784,1514401200.0,98.49342415,66.3756823,1604887200.0,523.9958082,2.001035226,2.920972763,663271024.7,0.002521622,1672519.019
HalalChain,HLC,bf3cdc68-417c-4980-9aab-d6b6826a3a9b,-5.198252913,-38.08426286,1555200000.0,86.11387791,7.201434595,1584057600.0,251.4602404,1.200978017,1.6544386,389009994.8,0.004230101,1645915.319
Sumokoin,SUMO,980d8823-6d51-4a47-9c1a-648bec8d6be0,-12.73233333,68.63726733,1620486000.0,81.65987626,5.452525917,1624366800.0,13.27411705,1.513375928,2.958462533,27570023.82,0.058716934,1621711.093
BitTube,TUBE,7140eb6f-4579-44d2-ba8e-05d5f788a680,-16.30528881,-63.37858457,1528329600.0,98.08328166,52.17250647,1584356400.0,58.31266479,1.588124993,1.795446095,315977489.4,0.005057176,1597953.798
YEE,YEE,7215e818-970a-4b8a-85f7-43acce4dfe94,-9.711287947,28.14822975,1516834800.0,98.0012703,50.03177763,1584061200.0,313.1371515,1.009728772,1.744453589,1365218125.0,0.00116011,1580086.816
Memetic / PepeCoin,MEME,71423465-7afd-4849-a988-6c863b2255e5,30.29595012,647.2831745,1513044000.0,96.56813915,29.13871054,1605787200.0,4102.978576,1.333989168,2.458808556,29873793.68,0.051058504,1525311.2
VeriCoin,VRC,ffba062c-68c6-4b59-a780-76e9fe14632c,8.301850746,7.273281143,1515603600.0,99.11623781,113.1526121,1584352800.0,219.0427245,1.644968822,1.471015991,33856780.71,0.044371748,1502284.54
Zipper,ZIP,e7059a61-6082-41be-88d1-aa838817d63d,-16.12252804,-1.521758493,1530565200.0,98.58027589,70.43622013,1601053200.0,1514.149618,4.098228082,4.707760271,16199999812.0,9.22e-05,1494231.793
Monero Classic,XMC,d060ee80-877a-4392-8c51-7c0603a17d81,-9.011505929,-77.6978278,1526972400.0,99.42409563,173.6399382,1626426000.0,42.1338003,2.340038199,2.888127961,19176436.19,0.07758939,1487887.977
Internxt,INXT,5218d375-8cf0-4bea-9ffa-120b4fd77b11,-10.73872631,58.96358368,1617242400.0,94.84457885,19.39705742,1625198400.0,38.68929655,3.550392098,3.396342664,629609.543,2.359023338,1485263.606
Penta,PNT,842ba9a0-1c56-4f3c-9026-51cdf151edd5,-18.39469157,135.5006557,1539990000.0,95.13473332,20.55385789,1608775200.0,191.9503741,1.217488873,2.566270467,21014319521.0,6.95e-05,1461342.246
Dify.Finance,YFIII,d7888486-725d-4dae-958f-8f73d35871e1,-21.31170817,-6.582930471,1602273600.0,91.24423978,11.42105282,1621767600.0,56.09220954,1.447061078,3.332110121,7801.457481,183.0892945,1428363.346
Tidex Token,TDX,20f9c975-84b0-4171-8ab9-3377b36c6ec7,12.51080143,45.00249585,1571698800.0,77.42669735,4.430011928,1612288800.0,282.8906033,0.057214616,1.210873481,9504980.45,0.149773828,1423597.303
CHADS VC,CHADS,dc84f8d9-53f8-4489-aeca-495bffbd1f64,-23.88782077,-64.25762157,1620799200.0,77.16569327,4.379375349,1626836400.0,0.0,0.365388893,0.958692165,47799810.97,0.029652126,1417366.037
Humaniq,HMQ,73d89d49-5c8c-4fd2-b20a-938cca2f0fd9,-23.02511959,23.51999658,1513371600.0,99.16595023,119.8969224,1584345600.0,223.9573046,4.515213536,4.555536063,185811695.0,0.007612125,1414421.933
MINT,MINT,f636e9be-c1f1-4c23-9144-61a3f196ca94,-38.98567255,-92.01837403,1616194800.0,95.82748593,23.96636617,1626854400.0,7.3723949,1.033035025,1.26402647,17437500.0,0.079670749,1389258.689
AICHAIN,AIT,da320802-a16b-4a20-9b6b-9c3e4599dad2,-3.692607289,-11.55202826,1554483600.0,53.81897028,2.165391301,1584061200.0,546.7767443,0.729948437,0.936345098,535067071.2,0.002582325,1377574.617
ChatCoin,CHAT,3dd18e3d-52d6-4fff-9452-844b927b1bd4,-23.98862375,93.37256631,1517392800.0,99.67422732,306.9625144,1584061200.0,273.207287,1.318441649,1.542568342,690000640.0,0.001965107,1370442.523
AidCoin,AID,cc1a1fce-36a5-4d11-ac27-b32ab00fb78e,-10.39101118,291.0988487,1517677200.0,91.51217999,11.78158819,1584565200.0,1074.006658,0.331882739,2.38356494,42547118.14,0.032157633,1368214.629
MTC Mesh Network,MTC,5bc335d4-4c50-4fe6-b673-a343783f670a,-38.43818651,9.329978409,1529323200.0,99.19873969,124.8033865,1614070800.0,144.1038412,1.565435986,2.75445612,387756530.8,0.003517035,1363753.185
Curecoin,CURE,b0566b33-a751-41bf-8c7c-c48f7bf37522,-10.64524801,-34.46511346,1515312000.0,96.2203644,26.45757703,1584061200.0,274.8440775,1.017658797,1.592041125,25159583.88,0.053737881,1352022.731
Hyperion,HYN,92b1e8ae-5f3c-4089-b32c-8691efceca49,46.50262834,-96.26608238,1597377600.0,99.41962962,172.3037624,1625050800.0,57.50818329,5.226351941,3.99899511,203783085.0,0.006500138,1324618.088
Lead Token,LEAD,0eb9f3ea-de9a-49ac-b072-b1ecb7f6cfcd,-15.70061286,161.5319722,1614236400.0,89.20333505,9.262119413,1624777200.0,2.524510911,0.611671337,1.145074002,505310846.0,0.002621353,1324598.153
IHT Real Estate Protocol,IHT,b0fc4a23-fe39-4b3a-9b5e-ceeba94bee9e,171.0429254,20.00453304,1554595200.0,97.2680066,36.60330945,1605830400.0,636.2286521,0.0,0.0,989061135.7,0.001316647,1302244.858
Evedo,EVED,eb10c890-f18f-4cf8-8cb2-5b1dd5544016,-19.26820556,125.5446185,1617598800.0,91.66690447,12.00034245,1626714000.0,14.90782059,1.486865242,1.664674104,14435777.44,0.088651581,1279754.487
2key.network,2KEY,adf7b7f5-07a1-4612-89eb-198a50c5cf1f,-17.45014216,-46.83886327,1617224400.0,89.08379332,9.160691341,1626836400.0,6.929505183,1.036205816,1.55688384,76920856.48,0.016192348,1245529.244
Nsure Network,NSURE,89007e27-da8f-4517-8815-1738301fec90,-19.19482902,-61.04324839,1615874400.0,88.01409659,8.343134148,1626786000.0,18.32706643,0.973573405,1.654144614,5668964.0,0.219522101,1244462.886
Ubex,UBEX,42e492c3-59ed-4e76-afcd-50009f7c991c,20.80446155,259.4844111,1616346000.0,95.02498104,20.10042589,1616677200.0,284.6213467,2.1281913,12.96626367,3329856565.0,0.000364934,1215176.413
Alphacat,ACAT,42e37767-6f3a-49a3-b269-0b658ce782b5,7.312732053,80.16198694,1527480000.0,96.72045825,30.4920649,1584061200.0,328.3385301,2.169212282,4.13129124,2790428084.0,0.000434465,1212343.789
REMME,REM,2dc67fcb-c99a-43de-aaed-675bb0b94e0c,-21.00104322,-43.69728649,1558760400.0,89.08907016,9.16512171,1586764800.0,24.23738497,1.025787147,1.070549113,1000000000.0,0.001190481,1190481.449
I/O Coin,IOC,51b895a6-6116-42d5-a5a9-dd67affd4b81,-27.28724204,-12.53124899,1516410000.0,99.15038717,117.7006712,1584061200.0,131.0833581,0.831535936,1.141315891,18996791.97,0.061373385,1165897.436
AI Doctor,AIDOC,d655aee8-027f-4d0f-846a-d7d7cf414ac3,-5.773666673,2.379213831,1516986000.0,99.1969822,124.5302406,1611770400.0,48.56503439,3.544623772,2.971293522,777777776.2,0.00141842,1103215.412
XTRABYTES,XBY,668c319d-7933-4ff8-aec9-4a943abc6f85,83.88400043,71.14578527,1514962800.0,99.71251994,347.8502091,1598047200.0,959.4166975,0.008023756,2.528572094,430000000.0,0.002445682,1051643.088
Patientory,PTOY,7451221e-55f8-4d28-9c58-5006aa52b47d,-16.29640186,91.42510591,1515088800.0,98.04584734,51.17307475,1584248400.0,701.9633629,0.685603963,0.896887645,70000000.0,0.01460607,1022424.879
SDT,SDT,d4c44be5-564a-484f-8cdf-b5854d817119,43.13527489,-83.79578341,1612393200.0,91.64166217,11.96410123,1624824000.0,78.00179464,1.286108263,1.57776892,708604.0,1.428763002,1012427.178
Primas,PST,504b2cf0-9b97-4289-8013-5efb64ef41b4,-17.84797713,52.93264253,1526576400.0,98.46425055,65.1147883,1584356400.0,97.39801485,1.946505448,1.96993008,52692564.75,0.018677692,984110.7747
HOdlcoin,HODL,6ac5c04d-641d-4d7b-8e49-a3a92eafc031,-53.86674191,480.5933962,1516982400.0,85.21284549,6.7626263,1588687200.0,1468.640221,0.0,3.674352082,232524610.0,0.004184669,973038.4685
Starbase,STAR,f9f03af6-d475-4b1c-823d-597100bf96f5,-36.40131101,353.1323328,1515931200.0,99.9608601,2554.937391,1578326400.0,3482.494965,1.572303775,22.75116875,187500000.0,0.005114008,958876.5703
Blackmoon,BMC,d47fb83c-a0b2-475b-bbf2-da293bfe8545,-14.26461879,-49.48448487,1515528000.0,99.46980351,188.6093198,1609257600.0,63.02099396,1.034683283,2.08923216,54000000.0,0.017691258,955327.941
MonetaryUnit,MUE,6dd35e0f-ad34-4c69-a9dc-95d10024c5e6,-16.98704714,29.63162836,1514246400.0,99.27961997,138.8156192,1584057600.0,105.6893749,1.527266229,1.663631886,227885017.9,0.004175192,951463.76
Capricoin+,CPC,4a289ae8-aef0-4443-9e64-4f82336aa4d0,-34.88813739,-36.13429125,1515884400.0,99.83867003,619.8476381,1590296400.0,136.150252,1.607279682,1.594093996,228843196.6,0.004128047,944675.3917
reflect.finance,RFI,e7ac9c41-9781-48a3-89da-380214718e96,-46.53009345,-92.97208542,1611046800.0,96.81641494,31.41112871,1626782400.0,16.18305499,1.320566291,1.728568714,9450118.508,0.099502444,940309.8896
Zero,ZER,2fda4770-0860-4f04-92cd-28d820b8d2a3,-16.66795974,-13.15654768,1618588800.0,88.04783318,8.366683758,1626847200.0,8.073352316,1.432051387,1.408210777,10257514.2,0.088749222,909950.8492
Fyooz,FYZ,ed6ec181-1b21-4b5d-86d1-8afec528a689,-30.1060499,-58.99845514,1613520000.0,94.45174279,18.02367774,1626800400.0,17.60465331,0.811460715,1.427994183,6471843.372,0.138561922,896751.0553
Acute Angle Cloud,AAC,8f8f2088-151a-4c8b-a439-77ec8eaeaf7e,-38.33739252,-51.92966161,1519923600.0,97.46350743,39.42451915,1579928400.0,354.2483889,33.86769943,21.2974482,250000000.0,0.003561452,890363.1024
Name Changing Token,NCT,c70133de-6b00-4003-ac2f-7152afd476ae,-5.489151842,-69.18362394,1615914000.0,93.47506947,15.32583367,1624737600.0,16.5143535,2.500711296,2.432264946,43065047.92,0.020046538,863305.1126
Matryx,MTX,7dc5d4d8-853e-4552-9f00-59f7f5debbbc,-7.80448434,119.7481113,1522231200.0,96.85315483,31.77785838,1584057600.0,278.7781017,1.663344605,1.818078902,23224303.1,0.036985568,858964.0373
DATx,DATX,e258f169-5b2c-43c6-9f95-2de02e416988,-6.172438449,251.6641261,1539198000.0,88.79711412,8.926271412,1584061200.0,510.5189267,1.444708025,1.815680859,1391302551.0,0.000611844,851260.3194
Enigma,ENG,a6b844e1-2c13-49fc-8f5c-37102c0ebec6,-10.71449321,-89.53219272,1515614400.0,99.21293265,127.0539298,1626786000.0,5.470873125,1.26886204,2.099779392,13937776.53,0.060898173,848785.1294
ZrCoin,ZRC,8384abf9-8471-483e-94af-59b4d0f76104,-10.51531878,-34.85922126,1515859200.0,97.44554122,39.1472358,1626613200.0,10.62257809,0.640130964,0.903244053,4988893.0,0.167583052,836053.9157
Friendz,FDZ,253fe2df-5caf-4c00-bb3c-4b4302b465b1,-11.51211323,23.20527212,1526760000.0,94.89978258,19.60700726,1602435600.0,726.8868252,1.846540975,2.688889837,520690651.1,0.00155934,811933.6407
Banca,BANCA,2236f2fa-44ea-42e0-9b13-cb98b570ee48,10.55342786,21.07717462,1524967200.0,99.38885441,163.6271321,1584064800.0,189.2521503,0.370903915,1.462891727,17926481684.0,4.5e-05,807542.4391
Rate3,RTE,9d1e62de-7f20-4742-b637-fbd53921ed4b,-7.279966961,157.1063844,1540083600.0,89.36901581,9.406466818,1584061200.0,251.7932699,2.516655408,2.672490643,889382388.0,0.000925917,804423.8947
GeoCoin,GEO,256093c0-672a-4ac2-9e34-51981d6ebd29,6.308396899,37.74082413,1515114000.0,98.80585692,83.74205913,1584068400.0,304.6831993,0.829571065,1.293937576,3180551.13,0.25289545,804346.9108
NeuroChain,NCC,f4d92b98-906c-427d-b277-edc99517bcc3,-4.33277212,150.0279962,1540681200.0,92.27400651,12.94331921,1584061200.0,283.5459415,1.457135283,3.141768974,446202096.6,0.00170993,762974.5158
EchoLink,EKO,83691662-6a8f-4250-99d0-eeafa886fee4,-3.750299888,-10.47733218,1516852800.0,99.33728456,150.8943276,1584061200.0,205.4156447,1.469903766,1.651358672,500000000.0,0.001515352,757675.8206
TokenPay,TPAY,70b5eec4-47ad-448c-bf1d-8bf8a6e3e3a4,23.95077225,-48.99928761,1553374800.0,98.67849194,75.67112362,1605189600.0,80.66542451,2.35093416,2.871619677,22076270.82,0.033306845,735290.9354
Tendies,TEND,d41f08d1-91ed-4694-ba32-004cb80ad73f,-9.439141857,-98.68196241,1613487600.0,99.9064752,1069.235058,1626829200.0,31.10668618,1.862736648,2.839640954,7500751.956,0.096674051,725128.0777
STK,STK,573fc2a8-96e6-434d-9a69-50033424af4d,-22.51151389,160.4623593,1518022800.0,99.16353883,119.5512758,1609747200.0,203.6903855,1.112657594,2.347442921,343971372.0,0.00207893,715092.3039
xBTC,XBTC,d86b234e-de8f-43d7-96c4-cb12a8ca3ef3,16.47247488,6.970905276,1626890400.0,0.0,1.0,1626890400.0,0.0,1.338858028,1.2632515,1891398.7,0.369672118,699197.3636
IntelliShare,INE,e515d10d-f1a2-4d03-adda-f28f04b961aa,42.30106749,-61.7511408,1563094800.0,97.34975375,37.73234281,1569942000.0,86841.5953,7.347575467,6.134933253,318115547.8,0.002312055,690952.8592
FlypMe,FYP,e5206f45-d76c-457a-9665-8cc358dd3cb7,8.550551823,64.7311565,1505869200.0,99.06759359,107.2493702,1585368000.0,12627.17517,2.418105302,2.839168113,17638681.0,0.039088204,689464.3619
Expanse,EXP,269e486c-92dd-4d62-ba95-7536d75eb593,-23.8249464,0.986033704,1515279600.0,99.62166794,264.3180668,1584061200.0,131.5657928,1.603279464,1.657921857,18805100.19,0.036538908,687117.833
DMarket,DMT,0c7afd5c-7131-4140-99fc-19437c965ec4,2.214123037,-93.57652155,1621728000.0,99.36718314,158.0236032,1625493600.0,22.08552548,4.927682515,3.7238825,56921773.17,0.012062145,686598.6563
Mercury Protocol,MER,2392cd55-2e12-464b-9050-20a4c104db25,-36.69356927,15.65076763,1515024000.0,99.46848189,188.1403426,1579003200.0,261.6627432,1.177458748,1.934591073,100000000.0,0.006791268,679126.8035
FansTime,FTI,795b31ba-a873-464c-855f-2ee80badc72d,-5.928836928,109.1448146,1558242000.0,96.12833361,25.82867167,1584061200.0,185.4932393,1.229953085,2.029045758,2850000000.0,0.000229475,654002.6919
Nework,NKC,1a735a1f-955f-4776-8b56-d7b021e379c7,-14.88014868,0.193942596,1526961600.0,96.90162117,32.27494297,1599073200.0,633.1775648,1.603641055,2.168021661,147586171.9,0.004217185,621181.0237
COVA,COVA,00a2f2bf-f7e3-429a-adbe-c6ed6499d288,-19.21422523,80.38561542,1545663600.0,95.5800927,22.62490891,1584061200.0,187.7865529,1.517776068,2.762377513,2496011000.0,0.000233352,582450.089
ExclusiveCoin,EXCL,64ac2b52-0f28-4b81-a500-97de45d10037,-7.263943793,6.398046619,1514170800.0,97.86431539,46.82339309,1584064800.0,358.4450903,1.44321094,2.683266319,5851627.0,0.096135128,562546.9096
FundRequest,FND,c88c4849-ebe9-4e48-ae28-4649c2db31e9,12.2165696,-9.77579169,1626386400.0,0.0,1.0,1626811200.0,9.474104336,0.648585561,2.478461094,47782545.36,0.011587927,553700.6513
Smartshare,SSP,89ee2358-9bda-4bba-85e4-ba388d45babd,-8.514424542,-41.76203538,1558292400.0,94.29586393,17.5311386,1589220000.0,156.1884681,1.32673557,1.500815256,4639918911.0,0.000115313,535044.934
Base Protocol,BASE,2a755cce-070a-4f16-a1bc-9f0bf430708c,-4.497781183,82.1924928,1612468800.0,72.79319548,3.67555109,1612645200.0,76.69903711,1.344750481,1.908706779,399331.2325,1.327741029,530208.4614
BitDegree,BDG,c5bad1fb-dc37-4b3a-85c6-1ad1be51b288,-54.7219521,923.229422,1524596400.0,97.64134749,42.39708884,1608040800.0,924.2628545,0.586916942,2.504818826,384560931.0,0.001322672,508647.8551
AdToken,ADT,ce0ceb19-90e2-418d-9774-6243a2a4cd6b,89.1086439,7.272940378,1517014800.0,99.74269267,388.6403033,1588075200.0,298.4075883,6.272387002,6.098056902,794000000.0,0.000629855,500105.0685
Primalbase Token,PBT,6b8a1a1e-5269-4c73-98c5-1888be4d600e,6.990491787,42.99466389,1562619600.0,95.59180253,22.68500919,1590523200.0,457.7650095,3.874786086,15.73482803,1250.0,395.0823587,493852.9483
KIMCHI.finance,KIMCHI,119445ed-67c6-43e3-bade-883c02ffd5cf,-32.74755794,26.56949501,1599325200.0,99.62197439,264.5323415,1606374000.0,125.9493903,1.804475177,1.986530625,2027560425.0,0.00024097,488581.1596
NFTX Hashmasks Index,MASK,0ad75812-7770-44a0-9d18-bc6f0420f786,44.23826252,-55.42382433,1613718000.0,75.02861803,4.004584133,1620169200.0,7.47e+16,1.720756846,1.899665852,414.0,1168.37318,483706.4964
Stably Dollar,USDS,ec5559ad-bfdd-4398-829a-bab0cb1198f7,-1.880170136,-0.117924544,1586444400.0,51.78393244,2.073997426,1601740800.0,84.47901485,0.156696847,0.602013111,488761.0396,0.983797683,480841.9783
ShipChain,SHIP,7baef5f3-f413-44e2-92b4-ff93c3df9815,-12.06232174,66.0947125,1524571200.0,99.5700913,232.6075268,1609408800.0,126.2866868,2.368968371,2.94189156,478598259.7,0.000996215,476786.5445
Ink Protocol,XNK,bc837e91-36d3-4c5e-884b-3e33970d7de1,1.981475697,133.1188988,1542866400.0,90.49942591,10.52567971,1588046400.0,487.3906928,1.658527189,2.304832653,427113382.0,0.001097393,468711.0494
Datamine,BWK,64031002-6a9d-4b98-9493-794e79f50504,-38.68331674,26.47791178,1618174800.0,88.68718011,8.839529045,1624366800.0,10.08152558,1.937474184,2.010116462,4594685.905,0.101644666,467025.3159
Edgeless,EDG,acda9916-8e6e-4d81-8cef-25999a8fb0af,-31.23703434,-61.42239641,1513980000.0,99.88027004,835.2128692,1605758400.0,214.0678974,2.32596971,1.893989897,122146967.0,0.003801735,464370.3607
