"name","symbol","percentageChange90dUsd","percentageChangeYtdUsd","athTimestamp","percentageDownFromAth","breakevenMultiple","cycleLowTimestamp","percentageUpFromCycleLow","volatility30d","volatility90d","sector","category","circulatingSupply","priceUsd","percentageChange24HrUsd","currentMarketcap"
"Safe","SAFE","255.8839918179494","537.2642235875395","1552960800","71.2629608728627","3.4798296218891545","1600282800","737.67646536999","1.8972429389716206","2.477887413052377","","","20835499.35","1.2844433153742265","3.377909952694417","26762365.262595143"
"Bitcoin Gold","BTG","-48.92853437651162","342.23769504891834","1510455600","92.33034639810079","13.038398497584978","1584061200","738.7499698821547","3.1128675618545127","2.953654562974764","Payments","Currencies","17513923.589","37.40173011655504","4.901068497387993","655370860.1094234"
"Polybius","PLBT","81.24267387694545","117.96273200375005","1515146400","76.91549196122274","4.3319095140351465","1576407600","807.3792722583669","1.9194031427898406","2.424956341319721","","","0","3.3015099121738465","","0"
"Essentia","ESS","-77.09743337053087","654.3198090692124","1530885600","96.82264529058115","31.472721538946704","1584457200","5185","1.0804350437406913","1.9444070076484492","","","1419218031.749062","0.0016387","5.484390086900555","2325672.588627188"
"Metal","MTL","-62.96025757835135","236.83610574418987","1504818000","90.71709716904836","10.772492378846584","1584061200","1006.9583610595955","1.9985159293549886","1.8542080820820162","Payment Platforms","Payments","65588845.11999999","1.3518232634529566","1.6987714528549462","88599306.76358443"
"Lympo","LYM","-71.05801035133896","269.5609632182418","1527782400","92.4601726033432","13.262903079762872","1584061200","881.6946233054156","1.884487025950166","2.2036143779360553","Data Management","Services","826672979.017098","0.011167819467819952","13.52613133740212","9232134.588587862"
"Hxro","HXRO","-15.563310237350633","187.14117824985408","1623340800","38.74218199605417","1.6324446945459052","1626872400","1.1273550087009323","0.27688575828164885","0.8715244795752766","Centralized Exchanges","Financial","226755772.1260891","0.4901486592593029","","111144037.68691058"
"CoinPoker","CHP","-28.590541234260897","94.40824941030563","1519365600","90.91704257099718","11.009629934044359","1551052800","868.6974381737155","14.723316421243581","11.110355692309772","","","274720611.9545747","0.01655648645819439","","4548408.091612793"
"VeThor Token","VTHO","-71.26225823619022","590.6020227456985","1618617600","82.05604011096037","5.572905903622818","1626786000","13.414737984772419","1.59518350720428","1.8990916458756602","Smart Contract Platforms","Infrastructure","37889430695","0.0048094378243050085","7.595880490046307","182207215.61413836"
"Sphere","SPHR","-54.600358449394484","59.655929345703406","1515045600","98.94240269591826","94.55394753187718","1567126800","639.647738762121","1.1517178344417631","1.1422318581361306","","","0","0.16728218502732975","","0"
"KEY","KEY","-57.78988841601922","180.89793234028372","1530356400","84.74796681826994","6.556502913971299","1586998800","963.637381421037","1.168738214104463","2.159655643257197","","","","0.00587004097845697","4.153361023842862",""
"UMA","UMA","-68.47514092010465","0.0290097072083601","1612440000","81.04980323921653","5.2769900630765605","1626771600","8.349912582015914","1.1687224872047808","1.5781124414420913","Derivatives","Financial","61940456.11880991","7.882627280891217","4.609381472754954","488880005.5070012"
"VeChain","VET","-66.35896476982602","235.05840793620635","1618790400","76.1357332479729","4.190365496627115","1626771600","13.404400952514543","1.2995823022375976","1.83767626782649","Smart Contract Platforms","Infrastructure","64315576989","0.06388672795470307","8.361249392518088","4108911770.346004"
"Adex","ADX","-71.00871728524879","-11.489525693774725","1515315600","91.36070331280736","11.57501630291797","1584061200","794.412160321181","1.3461511697843258","1.4600404853529934","Advertising","Media and Entertainment","124126487.2310766","0.3165293951786824","5.209230216098376","39301951.29630261"
"Nucleus Vision","NCASH","-78.90354964515656","70.4215492271695","1519639200","97.46392099160033","39.430948195538555","1586991600","641.6181113034357","1.5193107602685438","1.8998315463880602","IoT","Services","7181865277.881813","0.0013059141755920004","8.56264427072767","9378899.673577841"
"TrueDeck","TDP","38.72603053944244","107.20284488848739","1545310800","98.03247719897516","50.82533221364074","1584057600","1105.6221674773176","0.25777036706730283","3.8565890816235746","","","30717515.544041","","",""
"Evedo","EVED","-83.06059404220204","125.5446184867276","1617598800","91.6669044729519","12.00034245082317","1626714000","14.907820588904075","1.4868652423726731","1.6646741036885786","","","14435777.44381993","0.08865158053983387","10.547111608904448","1279754.4867159196"
"FlypMe","FYP","49.906312638143305","64.73115650060082","1505869200","99.06759359247704","107.2493702243661","1585368000","12627.17517267803","2.418105301828329","2.8391681126088706","","","17638681","0.03925247473895425","6.757755637427863","692361.8803809723"
"FunFair","FUN","-55.0799680243673","92.67198243374453","1515452400","92.66203805647254","13.627762145619492","1584061200","1143.6837588850897","0.6346815363079475","1.2773824562778464","Gambling","Media and Entertainment","10418879189.66342","0.014087857953220442","1.7750348763277128","147029946.51196733"
"Orbs","ORBS","-50.40072624659454","399.50537616203104","1615885200","80.24662992651334","5.062427303694466","1624366800","82.86997066499865","1.4695050666487202","1.5887410841616973","Enterprise and BaaS","Infrastructure","2229950518.201359","0.060503948311084674","6.509915572554814","134920482.21595147"
"BABB","BAX","-54.97139783774491","1208.0563534223575","1620406800","87.53945311560423","8.02532994159583","1626825600","9.275006586017872","1.1941245195672914","2.823545919942254","","","49837500000.003334","0.0003041157189541683","6.5545711256087","15144423.409601877"
"Medicalchain","MTN","44.0130811375922","591.2504086016462","1518001200","97.28046203724533","36.77095204021645","1609700400","713.6313471720293","1.7909739092266739","7.205489702775343","","","320948761.2593","0.010902008561325654","4.290812210203013","3498986.142995752"
"Alphacat","ACAT","-59.01394251366866","80.16198694292879","1527480000","96.7204582463999","30.492064902124135","1584061200","328.3385301259619","2.1692122815269332","4.131291240067851","","","2790428084.0000005","0.00043446516165685563","14.990120555713684","1212343.7886068902"
"Bitcoin File","BIFI","13.757016543727351","323.1278544018695","1515852000","98.95609819908773","95.79445108017711","1611756000","356.5698033869967","2.1523510009780984","2.9377891351740923","","","","0.0026635191459532495","15.51703541308761",""
"Friendz","FDZ","-35.99735023166598","23.20527211995082","1526760000","94.89978257793997","19.60700725570423","1602435600","726.8868252206975","1.8465409752903903","2.688889837494319","","","520690651.0893247","0.0016043420796949712","","835365.9220463758"
"Ontology Gas","ONG","-24.881748274948503","227.090794034842","1621551600","73.97445846824951","3.8423792211202437","1624366800","60.675707682316535","1.7939281526789443","7.729588527612927","Smart Contract Platforms","Infrastructure","282540267.6428768","0.6304086894389331","3.5783916452790816","178174621.64120847"
"United Traders","UTT","-38.46111350529577","473.9084456449998","1514595600","78.82938963640774","4.723529377876277","1605996000","878.2547535759929","1.110448372321601","1.4650938962598496","","","0","0.5883609314955287","","0"
"Bitcoin","BTC","-38.60910466862181","8.000179717611957","1618380000","50.86858044769356","2.035357433414634","1624366800","8.60281295384102","0.7291110508725477","0.93716472721403","Currencies","Payments","18769156.42323775","31700.91952326197","6.138005796954802","595197433773.1278"
"Nano","NANO","-68.52025752760011","229.37326793268835","1519941600","80.3209696446879","5.081551183897956","1584352800","971.183255156062","1.205889721647103","1.9344168704375801","Currencies","Payments","133248297.197","3.405193932886767","1.327558663931228","453764283.2951404"
"RSK Smart Bitcoin","RBTC","-37.89137732157727","11.290180254884921","1618318800","51.00477180978212","2.041015088484994","1624366800","8.279630170933356","0.7316396507826913","0.9436132530157079","","","2009.48012536","31777.921852750806","6.2939849859622905","63857102.38834598"
"Blockport","BPT","0","0","1555218000","60.6591197357267","2.541885166987815","1569510000","1356.2203533142927","","","","","57904773.44943661","","",""
"Litecoin Cash","LCC","39.83339195069238","84.43150444241083","1620518400","89.90725172482995","9.908104043971619","1624363200","15.248108814022165","1.5475611456533613","6.331578831441959","","","732475199.9584944","0.01123829211763456","","8231770.266056347"
"Amoveo","VEO","-6.40106041463297","96.95663846157332","1554228000","64.81619709492871","2.842216922082243","1607342400","595.8117538722382","2.6793592093722403","4.106281242792085","","","0","56.76190006569048","0","0"
"Zilliqa","ZIL","-64.3396082748639","-26.963904057074785","1620302400","76.77771805931579","4.306209021810441","1626771600","13.116786756419287","1.3101251929695317","1.928989506291367","Smart Contract Platforms","Infrastructure","11506237120.610586","0.057619195541196294","6.988772576583618","663559756.8770187"
"The Abyss","ABYSS","-52.73082413838005","128.5511663000769","1617418800","78.95226600804095","4.751105275190355","1626771600","8.059235917663047","1.3379659901707475","1.5616477332307486","Gaming","Media and Entertainment","228664903.23688185","0.028201457587106984","17.020385527233234","6448683.570294846"
"Siacoin","SC","-70.55993467424383","201.97383312737793","1515258000","89.2737010815235","9.322880218054143","1584061200","1164.0526986362142","1.297191220105866","1.6906422970746353","File Storage","Services","48345412992","0.010259561415064573","3.0862297399144403","496593041.0848257"
"Blockmesh","BMH","-73.03124777723318","293.7212523796507","1522771200","99.4925494253388","197.06352695878263","1585314000","479.05858572042337","1.9927215601578088","1.9459729072055767","","","273039970.879046","0.00046931598159761595","-4.430641053807146","128142.02194848396"
"IOST","IOST","-63.0128004998422","223.25015356532126","1516838400","85.53251205306553","6.912049995603355","1584061200","946.5197417312595","1.526482737878407","1.79132185808422","Smart Contract Platforms","Infrastructure","16454275775.000002","0.018713884845862436","0.3870226741628452","307799881.34484917"
"More Coin","MORE","-55.8190896027849","58.56345429488453","1529553600","89.43429066276394","9.464579878946354","1589515200","457.07943264270597","1.1414707657583745","1.9827081540317195","","","2000000","0.04751767336264757","","95035.34672529514"
"AMLT","AMLT","-76.11432413540389","140.22877978802458","1619416800","79.17137229225004","4.801084421072628","1626670800","0","0.3459237206046487","1.5010732741077948","","","292111081.7573763","0.023855880644645503","","6968567.101382254"
"Mainframe","MFT","-53.119450933461756","141.36860619871572","1617408000","79.10869332779079","4.786680008533194","1624366800","43.47799721298394","1.483999895504916","1.6464465123090815","Lending","Financial","10000000000","0.006624299123847333","1.0099997272909538","66135265.021218635"
"TRON","TRX","-51.655718234019254","97.82847849384294","1515114000","80.75507967687581","5.196176358279986","1584061200","594.2414687792652","1.1525141520582032","1.4881236006724676","Smart Contract Platforms","Infrastructure","69180974756.47153","0.05291045234625821","3.5338399016300523","3661554133.211234"
"VITE","VITE","-66.21908882859809","281.16524079128044","1614243600","90.23376617565624","10.239361641202525","1614531600","82.72005661524528","1.571640768048367","2.076207469611134","Smart Contract Platforms","Infrastructure","485273280.04180974","0.0493983433931493","6.713195052747162","23973437.90406356"
"Elysian","ELY","-63.49957858974445","128.05901166092556","1617328800","96.20532007732663","26.352683767212092","1625936400","220.86428627979186","2.8428012068818704","2.2709870483884314","Misc","Services","97966210.08061156","0.0014056162060856012","8.785787176856934","137702.8925380942"
"Verge","XVG","-64.81554878999106","138.38867028061733","1514059200","93.8837601678708","16.34991477520069","1584061200","996.9458373975435","1.1070860249954007","2.1090221168318775","Currencies","Payments","16467890644.459187","0.017539465267192963","5.784670101513885","288815633.4087711"
